level_set,level,instance_index,seed,sample_index,d,k,M,rho,n_obs,n_int,noise_var,budget_slack,sampled_edges,expected_f1,midpoint_envelope,directed_f1,dag_shd
d7_grid,1,10,20360437,46,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.1,16.0
d7_grid,1,10,20360437,47,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,1,10,20360437,48,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.0,13.0
d7_grid,1,10,20360437,49,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.3157894736842105,10.0
d7_grid,1,10,20360437,50,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,10,20360437,51,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,16.0
d7_grid,1,10,20360437,52,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.5384615384615384,12.0
d7_grid,1,10,20360437,53,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.08,18.0
d7_grid,1,10,20360437,54,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,16.0
d7_grid,1,10,20360437,55,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.15384615384615385,18.0
d7_grid,1,10,20360437,56,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.2,12.0
d7_grid,1,10,20360437,57,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,14.0
d7_grid,1,10,20360437,58,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,10,20360437,59,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.0,15.0
d7_grid,1,10,20360437,60,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,11.0
d7_grid,1,10,20360437,61,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,12.0
d7_grid,1,10,20360437,62,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,10,20360437,63,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,10,20360437,64,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,10.0
d7_grid,1,10,20360437,65,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,1,10,20360437,66,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.09090909090909091,16.0
d7_grid,1,10,20360437,67,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.2222222222222222,12.0
d7_grid,1,10,20360437,68,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,18.0
d7_grid,1,10,20360437,69,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,8.0
d7_grid,1,10,20360437,70,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,1,10,20360437,71,7,7,21,0.3333333333333333,25,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,1,10,20360437,72,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.16,17.0
d7_grid,1,10,20360437,73,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.4210526315789474,10.0
d7_grid,1,10,20360437,74,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.2,7.0
d7_grid,1,10,20360437,75,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.35714285714285715,16.0
d7_grid,1,10,20360437,76,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.0,13.0
d7_grid,1,10,20360437,77,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.5,8.0
d7_grid,1,10,20360437,78,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,11.0
d7_grid,1,10,20360437,79,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.27272727272727276,14.0
d7_grid,1,10,20360437,80,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.4444444444444444,14.0
d7_grid,1,10,20360437,81,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,10,20360437,82,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,10.0
d7_grid,1,10,20360437,83,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,13.0
d7_grid,1,10,20360437,84,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.14285714285714285,19.0
d7_grid,1,10,20360437,85,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.25,6.0
d7_grid,1,10,20360437,86,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,10.0
d7_grid,1,10,20360437,87,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.2,8.0
d7_grid,1,10,20360437,88,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.2,13.0
d7_grid,1,10,20360437,89,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,12.0
d7_grid,1,10,20360437,90,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,15.0
d7_grid,1,10,20360437,91,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,1,10,20360437,92,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,8.0
d7_grid,1,10,20360437,93,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.15384615384615385,18.0
d7_grid,1,10,20360437,94,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,1,10,20360437,95,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.6250000000000001,6.0
d7_grid,1,10,20360437,96,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.4210526315789474,11.0
d7_grid,1,10,20360437,97,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,10,20360437,98,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.4,14.0
d7_grid,1,10,20360437,99,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,0,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,8.0
d7_grid,1,11,20360438,1,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,14.0
d7_grid,1,11,20360438,2,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.1,16.0
d7_grid,1,11,20360438,3,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.125,12.0
d7_grid,1,11,20360438,4,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.0,15.0
d7_grid,1,11,20360438,5,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,11,20360438,6,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,15.0
d7_grid,1,11,20360438,7,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,1,11,20360438,8,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,13.0
d7_grid,1,11,20360438,9,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,10,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.36363636363636365,13.0
d7_grid,1,11,20360438,11,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.1,15.0
d7_grid,1,11,20360438,12,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.5,12.0
d7_grid,1,11,20360438,13,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,15.0
d7_grid,1,11,20360438,14,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,13.0
d7_grid,1,11,20360438,15,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,16,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,1,11,20360438,17,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,17.0
d7_grid,1,11,20360438,18,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,11,20360438,19,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.08,18.0
d7_grid,1,11,20360438,20,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,21,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,18.0
d7_grid,1,11,20360438,22,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,11.0
d7_grid,1,11,20360438,23,7,7,21,0.3333333333333333,25,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,10.0
d7_grid,1,11,20360438,24,7,7,21,0.3333333333333333,25,15,1.0,1,6,0.17666367768538524,0.2,0.30769230769230765,7.0
d7_grid,1,11,20360438,25,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,17.0
d7_grid,1,11,20360438,26,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.25,6.0
d7_grid,1,11,20360438,27,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,11,20360438,28,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.16,17.0
d7_grid,1,11,20360438,29,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,1,11,20360438,30,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.07142857142857142,20.0
d7_grid,1,11,20360438,31,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,10.0
d7_grid,1,11,20360438,32,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,12.0
d7_grid,1,11,20360438,33,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.2222222222222222,13.0
d7_grid,1,11,20360438,34,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,35,7,7,21,0.3333333333333333,25,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,17.0
d7_grid,1,11,20360438,36,7,7,21,0.3333333333333333,25,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,9.0
d7_grid,1,11,20360438,37,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,13.0
d7_grid,1,11,20360438,38,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,39,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,1,11,20360438,40,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.125,13.0
d7_grid,1,11,20360438,41,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,42,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,16.0
d7_grid,1,11,20360438,43,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,11,20360438,44,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,8.0
d7_grid,1,11,20360438,45,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.2,8.0
d7_grid,1,11,20360438,46,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.48,12.0
d7_grid,1,11,20360438,47,7,7,21,0.3333333333333333,25,15,1.0,1,11,0.17666367768538524,0.2,0.2222222222222222,11.0
d7_grid,1,11,20360438,48,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.26666666666666666,11.0
d7_grid,1,11,20360438,49,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,11,20360438,50,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,1,11,20360438,51,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,19.0
d7_grid,1,11,20360438,52,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.25,15.0
d7_grid,1,11,20360438,53,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,12.0
d7_grid,1,11,20360438,54,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,1,11,20360438,55,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,11,20360438,56,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,11.0
d7_grid,1,11,20360438,57,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.25,10.0
d7_grid,1,11,20360438,58,7,7,21,0.3333333333333333,25,15,1.0,1,16,0.17666367768538524,0.2,0.26086956521739124,15.0
d7_grid,1,11,20360438,59,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.2,8.0
d7_grid,1,11,20360438,60,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.4761904761904762,11.0
d7_grid,1,11,20360438,61,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.2,14.0
d7_grid,1,11,20360438,62,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,11,20360438,63,7,7,21,0.3333333333333333,25,15,1.0,1,6,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,11,20360438,64,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,12.0
d7_grid,1,11,20360438,65,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.18181818181818182,16.0
d7_grid,1,11,20360438,66,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.2,13.0
d7_grid,1,11,20360438,67,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,13.0
d7_grid,1,11,20360438,68,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,11,20360438,69,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.0,15.0
d7_grid,1,11,20360438,70,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,13.0
d7_grid,1,11,20360438,71,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,14.0
d7_grid,1,11,20360438,72,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,10.0
d7_grid,1,11,20360438,73,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.26666666666666666,8.0
d7_grid,1,11,20360438,74,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.36363636363636365,12.0
d7_grid,1,11,20360438,75,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.4,12.0
d7_grid,1,11,20360438,76,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.0,19.0
d7_grid,1,11,20360438,77,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.3333333333333333,14.0
d7_grid,1,11,20360438,78,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,11,20360438,79,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,1,11,20360438,80,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,11,20360438,81,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.2,13.0
d7_grid,1,11,20360438,82,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.0,15.0
d7_grid,1,11,20360438,83,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.125,14.0
d7_grid,1,11,20360438,84,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.27272727272727276,13.0
d7_grid,1,11,20360438,85,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,14.0
d7_grid,1,11,20360438,86,7,7,21,0.3333333333333333,25,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,1,11,20360438,87,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.08333333333333333,17.0
d7_grid,1,11,20360438,88,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.35714285714285715,16.0
d7_grid,1,11,20360438,89,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.1,15.0
d7_grid,1,11,20360438,90,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,10.0
d7_grid,1,11,20360438,91,7,7,21,0.3333333333333333,25,15,1.0,1,13,0.17666367768538524,0.2,0.3,12.0
d7_grid,1,11,20360438,92,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,12.0
d7_grid,1,11,20360438,93,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.375,9.0
d7_grid,1,11,20360438,94,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,1,11,20360438,95,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.08333333333333333,18.0
d7_grid,1,11,20360438,96,7,7,21,0.3333333333333333,25,15,1.0,1,16,0.17666367768538524,0.2,0.43478260869565216,11.0
d7_grid,1,11,20360438,97,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,15.0
d7_grid,1,11,20360438,98,7,7,21,0.3333333333333333,25,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,1,11,20360438,99,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,8.0
d7_grid,1,12,20360439,0,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.4166666666666667,13.0
d7_grid,1,12,20360439,1,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.39999999999999997,9.0
d7_grid,1,12,20360439,2,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.27272727272727276,13.0
d7_grid,1,12,20360439,3,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.18181818181818182,14.0
d7_grid,1,12,20360439,4,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,12,20360439,5,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,13.0
d7_grid,1,12,20360439,6,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.42857142857142855,8.0
d7_grid,1,12,20360439,7,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.25,10.0
d7_grid,1,12,20360439,8,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,12,20360439,9,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,10.0
d7_grid,1,12,20360439,10,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,17.0
d7_grid,1,12,20360439,11,7,7,21,0.3333333333333333,25,15,1.0,1,9,0.17666367768538524,0.2,0.5,8.0
d7_grid,1,12,20360439,12,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.24,16.0
d7_grid,1,12,20360439,13,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,11.0
d7_grid,1,12,20360439,14,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.07407407407407408,19.0
d7_grid,1,12,20360439,15,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.08,19.0
d7_grid,1,12,20360439,16,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,10.0
d7_grid,1,12,20360439,17,7,7,21,0.3333333333333333,25,15,1.0,1,12,0.17666367768538524,0.2,0.3157894736842105,11.0
d7_grid,1,12,20360439,18,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,12,20360439,19,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,12.0
d7_grid,1,12,20360439,20,7,7,21,0.3333333333333333,25,15,1.0,1,16,0.17666367768538524,0.2,0.43478260869565216,12.0
d7_grid,1,12,20360439,21,7,7,21,0.3333333333333333,25,15,1.0,1,2,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,12,20360439,22,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,16.0
d7_grid,1,12,20360439,23,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.0,12.0
d7_grid,1,12,20360439,24,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.21428571428571427,18.0
d7_grid,1,12,20360439,25,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.42857142857142855,7.0
d7_grid,1,12,20360439,26,7,7,21,0.3333333333333333,25,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,11.0
d7_grid,1,12,20360439,27,7,7,21,0.3333333333333333,25,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,11.0
d7_grid,1,12,20360439,28,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,1,12,20360439,29,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,19.0
d7_grid,1,12,20360439,30,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.0,17.0
d7_grid,1,12,20360439,31,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,12,20360439,32,7,7,21,0.3333333333333333,25,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,1,12,20360439,33,7,7,21,0.3333333333333333,25,15,1.0,1,17,0.17666367768538524,0.2,0.25,15.0
d7_grid,1,12,20360439,34,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,12,20360439,35,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.32,15.0
d7_grid,1,12,20360439,36,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.07407407407407408,20.0
d7_grid,1,12,20360439,37,7,7,21,0.3333333333333333,25,15,1.0,1,19,0.17666367768538524,0.2,0.15384615384615385,17.0
d7_grid,1,12,20360439,38,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,1,12,20360439,39,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.4,5.0
d7_grid,1,12,20360439,40,7,7,21,0.3333333333333333,25,15,1.0,1,20,0.17666367768538524,0.2,0.37037037037037035,16.0
d7_grid,1,12,20360439,41,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,1,12,20360439,42,7,7,21,0.3333333333333333,25,15,1.0,1,8,0.17666367768538524,0.2,0.0,13.0
d7_grid,1,12,20360439,43,7,7,21,0.3333333333333333,25,15,1.0,1,18,0.17666367768538524,0.2,0.16,17.0
d7_grid,1,12,20360439,44,7,7,21,0.3333333333333333,25,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,1,12,20360439,45,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,1,12,20360439,46,7,7,21,0.3333333333333333,25,15,1.0,1,21,0.17666367768538524,0.2,0.42857142857142855,15.0
d7_grid,1,12,20360439,47,7,7,21,0.3333333333333333,25,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,1,12,20360439,48,7,7,21,0.3333333333333333,25,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,1,12,20360439,49,7,7,21,0.3333333333333333,25,15,1.0,1,15,0.17666367768538524,0.2,0.27272727272727276,14.0
d7_grid,1,12,20360439,50,7,7,21,0.3333333333333333,25,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,17.0
d7_grid,1,12,20360439,51,7,7,21,0.3333333333333333,25,15,1.0,1,14,0.17666367768538524,0.2,0.38095238095238093,13.0
d7_grid,1,12,20360439,52,7,7,21,0.3333333333333333,25,15,1.0,1,4,0.17666367768538524,0.2,0.0,9.0
d7_grid,1,12,20360439,53,7,7,21,0.3333333333333333,25,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
